isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780849945113,0849945119,Blink,,Ted Dekker,Fiction,http://books.google.com/books/content?id=ppIGVtoUkAgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Saudi Arabian princess flees a painful forced marriage for the promise of America, and teams up with graduate student Seth, who possesses the ability to see multiple possible futures, in a dangerous struggle for power.",2004.0,4.17,400.0,12968.0
9780851708706,0851708706,Trainspotting,,Murray Smith,Performing Arts,http://books.google.com/books/content?id=na1ZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this book, Murray Smith unpicks the processes that led to the enormous success of Trainspotting. He isolates the various factors that make Trainspotting such a vivid document of its time.",2002.0,4.0,96.0,68.0
9780859653237,0859653234,Blink-182,Tales from Beneath Your Mom,Anne Hoppus,Rock groups,http://books.google.com/books/content?id=r658PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,4.41,112.0,61.0
9780861366583,0861366581,"20,000 Leagues Under the Sea",,Jules Verne,Sea stories,,"A nineteenth-century science fiction tale of an electric submarine, its eccentric captain, and undersea world, which anticipated many of the scientific achievements of the twentieth century.",1987.0,3.88,288.0,18.0
9780871136794,0871136791,Cold Mountain,,Charles Frazier,Fiction,http://books.google.com/books/content?id=6hkExFYAvMEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Inman, a wounded soldier, walks away from the front during the Civil War to return to his prewar sweetheart, Ada, who desperately works to revive a struggling farm",1997.0,3.85,356.0,1048.0
9780871401540,0871401541,Selected Poems,,E. E. Cummings,Poetry,http://books.google.com/books/content?id=9brwAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"One hundred and fifty-six poems, grouped by theme, are accompanied by drawings, oils, and watercolors by the poet",1994.0,4.22,208.0,12139.0
9780872201774,0872201775,Leviathan,With Selected Variants from the Latin Edition of 1668,Thomas Hobbes;Edwin M. Curley,Philosophy,http://books.google.com/books/content?id=AMnB469I8bYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"This new edition of Hobbe's masterpiece is uniquely suited to meet the needs of both student and scholar. It offers a brilliant introduction by Edwin Curley, modernised spelling and punctuation of the text, and a key annotative feature found in no other edition: the inclusion, along with historical and interpretive notes, of the most significant variants between the English version of 1651 and the Latin version of 1668. A glossary of seventeenth century English terms and indexes of persons, subjects, and scriptural passages help make this the most thoughtfully conceived edition of Leviathan available.",1994.0,3.69,627.0,485.0
9780872203600,0872203603,Aristophanes 1,"Clouds, Wasps, Birds",Aristophanes;Peter Meineck,Drama,http://books.google.com/books/content?id=bCK_PER_2RsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents translations of three satirical plays along with information on staging, history, religious practice, myths, and issues raised by each play.",1998.0,3.76,480.0,98.0
9780872203617,0872203611,Aristophanes 1,"Clouds, Wasps, Birds",Aristophanes,Drama,http://books.google.com/books/content?id=EUd0SQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents translations of three satirical plays along with information on staging, history, religious practice, myths, and issues raised by each play.",1998.0,3.76,480.0,1.0
9780872206038,0872206033,Lysistrata,,Aristophanes;Sarah Ruden,Literary Criticism,http://books.google.com/books/content?id=ocDfwicPJMwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Aristophanes helped shape comedy.... despite their often fantasical premises, were fairly consistently concerned with contemporary politics and social institutions. ... mildly aristocratic... patriotic ... suspicious of social innovation.... sympathetic to the struggles of the common people.... unrestrained in insult...exuberantly bawdy.",2003.0,3.85,132.0,29881.0
9780880015080,088001508X,First Love,,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=Wp2vIgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A thirteen-year-old girl moves with her mother to her aunt's house, where she becomes involved in an affair with her aloof, twenty-five-year-old cousin, a seminary student, a liaison that leaves her victimized and confused. Reprint.",1997.0,3.19,86.0,557.0
9780886773489,0886773482,Phantoms,,Martin Harry Greenberg;Rosalind M. Greenberg,Fiction,,"A collection of tales featuring the Phantom of the Opera, from backstage appearances at the Paris Opera to a rock tour arranged from beyond the grave",1989.0,3.38,270.0,13.0
9780891906797,0891906797,The Great Gatsby,,F. Scott Fitzgerald,Fiction,http://books.google.com/books/content?id=MXuJwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tells the story of a young man, newly rich, who tries to recapture the past and win back his former love, despite the fact that she has married",1925.0,3.91,182.0,151.0
9780898708257,0898708257,Tolkien,Man and Myth,Joseph Pearce,Biography & Autobiography,http://books.google.com/books/content?id=OG7MIryt0nkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1998.0,4.06,256.0,440.0
9780905712604,0905712609,The Shining,'Salem's Lot ; Night Shift ; Carrie,Stephen King,Fiction,,"Four stories by Stephen King, The Shining, Salems Lot, Night Shift and Carrie.",1987.0,4.67,991.0,1838.0
9780910457385,0910457387,The Alienist,,Machado de Assis,Mental illness,,,1998.0,4.05,58.0,10.0
9780916856595,0916856593,Alcoholics Anonymous,,Alcoholics Anonymous,Self-Help,http://books.google.com/books/content?id=lHVEwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1976.0,4.44,250.0,22.0
9780965020596,0965020592,Fahrenheit 451,,Ray Bradbury,Book burning,,"A bookburner official in a future fascist state finds out books are a vital part of a culture he never knew. He clandestinely pursues reading, until he is betrayed.",2001.0,3.98,190.0,185.0
9780965307796,0965307794,The Return of the King,Being the Third Part of The Lord of the Rings,John Ronald Reuel Tolkien,"Baggins, Frodo (Fictitious character)",http://books.google.com/books/content?id=7iNjkPj3OEAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this final book, the courageous hobbit Frodo Baggins completes his heroic quest.",2001.0,4.52,440.0,199.0
9780965470803,0965470806,Reading Lolita in Tehran,A Memoir in Books,Azar Nafisi,American literature,,"This is the story of Azar Nafisi's dream and of the nightmare that made it come true. For two years before she left Iran in 1997, Nafisi gathered seven young women at her house every Thursday morning to read and discuss forbidden works of Western literature. They were all former students whom she had taught at university. They were unaccustomed to being asked to speak their minds, but soon they began to open up and to speak more freely, not only about the novels they were reading but also about themselves, their dreams and disappointments. Nafisi's account flashes back to the early days of the revolution, when she first started teaching at the University of Tehran amid the swirl or protests and demonstrations. Azar Nafisi's tale offers a fascinating portrait of the Iran-Iraq war viewed from Tehran and gives us a rare glimpse, from the inside, of women's lives in revolutionary Iran.",2003.0,3.6,347.0,264.0
9780965738408,096573840X,A Short History of Nearly Everything,7 Steps to Financial Aid: Facilitator's Guide,Bill Bryson,Science,,"In this book Bill Bryson explores the most intriguing and consequential questions that science seeks to answer and attempts to understand everything that has transpired from the Big Bang to the rise of civilization. To that end, Bill Bryson apprenticed himself to a host of the world's most profound scientific minds, living and dead. His challenge is to take subjects like geology, chemistry, paleontology, astronomy, and particle physics and see if there isn't some way to render them comprehensible to people, like himself, made bored (or scared) stiff of science by school. His interest is not simply to discover what we know but to find out how we know it. How do we know what is in the center of the earth, thousands of miles beneath the surface? How can we know the extent and the composition of the universe, or what a black hole is? How can we know where the continents were 600 million years ago? How did anyone ever figure these things out? On his travels through space and time, Bill Bryson encounters a splendid gallery of the most fascinating, eccentric, competitive, and foolish personalities ever to ask a hard question. In their company, he undertakes a sometimes profound, sometimes funny, and always supremely clear and entertaining adventure in the realms of human knowledge.",2003.0,4.2,545.0,28.0
9780968394731,0968394736,The Wealthy Barber,The Common Sense Guide to Successful Financial Planning,David Barr Chilton,"Finance, Personal",http://books.google.com/books/content?id=y8vSAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,4.02,197.0,6837.0
9780974412184,097441218X,My Sister's Keeper,,Mavis Applewater,Fiction,http://books.google.com/books/content?id=xlm0PAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2004.0,3.86,252.0,85.0
9780974607894,0974607894,First Love,,Ivan Sergeevich Turgenev,Fiction,http://books.google.com/books/content?id=VcNvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This vivid, sensitive tale of adolescent love follows a 16-year-old boy who falls in love with a beautiful, older woman and experiences a whirlwind of changing emotions, from exaltation and jealousy to despair and devotion. This beautifully packaged series of classic novellas includes the works of masterful writers. Inexpensive and collectible, they are the first single-volume publications of these classic tales, offering a closer look at this under-appreciated literary form and providing a fresh take on the world's most celebrated authors.",2004.0,3.79,124.0,5551.0
9780976249870,0976249871,Jesus Freaks,,Andre Duza,Fiction,http://books.google.com/books/content?id=0sChAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For God so loved the world that he gave his only two begotten sons. and a few million zombies Thugs, pushers, gangsters, rapists, murderers; Detective Philip Makane thought he'd seen it all until he awoke on the morning of Easter Sunday 2015, to a world filled with bleeding rain, ravenous zombies, a homicidal ghost, and the sudden arrival of two men with extraordinary powers who both claim to be Jesus Christ in the flesh.",2006.0,3.67,390.0,54.0
9780976694007,097669400X,Agile Web Development with Rails,A Pragmatic Guide,David Thomas;David Heinemeier Hansson;Leon Breedt,Computers,http://books.google.com/books/content?id=Qq9nQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Rails is a full-stack, open source web framework that enables you to create full-featured, sophisticated web-based applications, but with a twist... A full Rails application probably has less total code than the XML you'd need to configure the same application in other frameworks. With this book you'll learn how to use ActiveRecord to connect business objects and database tables. No more painful object-relational mapping. Just create your business objects and let Rails do the rest. You'll learn how to use the Action Pack framework to route incoming requests and render pages using easy-to-write templates and components. See how to exploit the Rails service frameworks to send emails, implement web services, and create dynamic, user-centric web-pages using built-in Javascript and Ajax support. There are extensive chapters on testing, deployment, and scaling. You'll see how easy it is to install Rails using your web server of choice (such as Apache or lighttpd) or using its own included web server. You'll be writing applications that work with your favorite database (MySQL, Oracle, Postgres, and more) in no time at all. You'll create a complete online store application in the extended tutorial section, so you'll see how a full Rails application is developed---iteratively and rapidly. Rails strives to honor the Pragmatic Programmer's ""DRY Principle"" by avoiding the extra work of configuration files and code annotations. You can develop in real-time: make a change, and watch it work immediately. Forget XML. Everything in Rails, from templates to control flow to business logic, is written in Ruby, the language of choice for programmers who like to get the job done well (and leave work on time for a change). Rails is the framework of choice for the new generation of Web 2.0 developers. Agile Web Development with Rails is the book for that generation, written by Dave Thomas (Pragmatic Programmer and author of Programming Ruby) and David Heinemeier Hansson, who created Rails.",2005.0,3.89,558.0,1269.0
