isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780929524351,0929524357,History -,,Thucydides,,,,1989.0,4.5,34.0,2.0
9780930462093,0930462092,The Days of Vengeance,An Exposition of the Book of Revelation,David Chilton,Bible,,,1987.0,4.2,754.0,115.0
9780940244566,094024456X,Isle of Darksmoke,,Larry DiTillio,,,,1984.0,2.0,55.0,1.0
9780940450004,0940450003,Typee,,Herman Melville,,http://books.google.com/books/content?id=yDvuEjhAw-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,1982.0,3.61,1333.0,646.0
9780940450240,0940450240,"Pierre, Or, The Ambiguities","Israel Potter : His Fifty Years of Exile ; The Piazza Tales ; The Confidence-man : His Masquerade ; Uncollected Prose ; Billy Budd, Sailor : (an Inside Narrative)",Herman Melville,"Adventure stories, American",http://books.google.com/books/content?id=AdS-MgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2007.0,4.19,1478.0,332.0
9780940450486,0940450488,Complete Plays: 1932-1943,,Eugene O'Neill,,,,1988.0,4.12,1107.0,84.0
9780943219226,0943219221,This bridge called my back,writings by radical women of color,Cherríe Moraga;Gloria Anzaldúa,Social Science,http://books.google.com/books/content?id=0JAnAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,4.47,370.0,61.0
9780962247729,0962247723,PS I Love You Baby Collection,,Lynda Milligan;Nancy Smith,Crafts & Hobbies,http://books.google.com/books/content?id=C3D8PAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1990.0,4.33,79.0,6.0
9780965020466,0965020460,Black Etc.,And Everything Else My Soul Has to Offer,Nannette E. Banks,,,,1999.0,4.14,275.0,137.0
9780965307888,0965307883,The QPB companion to The Lord of the rings,,Brandon Geist,"Fantasy fiction, English",http://books.google.com/books/content?id=uzsAlcS9LmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,3.31,104.0,72.0
9780968394731,0968394736,The Wealthy Barber,The Common Sense Guide to Successful Financial Planning,David Barr Chilton,"Finance, Personal",http://books.google.com/books/content?id=y8vSAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,4.02,197.0,6837.0
9780972589819,0972589813,Dashiell Hammett,Lost Stories,Dashiell Hammett,,,,2005.0,3.98,342.0,194.0
9780974412184,097441218X,My Sister's Keeper,,Mavis Applewater,Fiction,http://books.google.com/books/content?id=xlm0PAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2004.0,3.86,252.0,85.0
9780974559308,097455930X,Creating Contagious Leadership,,John Hersey,Leadership,,,2003.0,3.0,128.0,2.0
9780975262207,0975262203,"Open My Eyes, Lord",A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates,Religion,http://books.google.com/books/content?id=0XY3AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2004.0,4.27,148.0,117.0
9781322676159,1322676151,Dance of the Gods,,Nora Roberts,Vampires,,,2006.0,,,
9781400030774,1400030773,Killings,,Andre Dubus,,http://books.google.com/books/content?id=KXFcYgUxzzIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1999.0,4.16,148.0,849.0
9781401359294,1401359299,Leadership through the ages,a collection of favorite quotations,Rudolph W. Giuliani,Biography & Autobiography,,,2003.0,3.95,115.0,14.0
9781406503432,1406503436,Flatland,A Romance of Many Dimensions,Edwin Abbott Abbott,Fiction,http://books.google.com/books/content?id=fI46PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2006.0,3.82,100.0,10.0
9781406914832,1406914835,A Doll's House,,Henrik Ibsen,Performing Arts,http://books.google.com/books/content?id=6Z6hyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2007.0,3.71,122.0,80050.0
9781416520382,1416520384,Happy Hour at Casa Dracula,,Marta Acosta,Fiction,http://books.google.com/books/content?id=SauUlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2006.0,3.58,314.0,1971.0
9781553100669,1553100662,Dancing on Air,,Frances Oliver,Fiction,,,2004.0,4.12,157.0,8.0
9781555603137,1555603130,The Blood Wood,,Rob Cruz;Roger Gaudreau;Jennifer Hartshorn;Ian Lemke;Diane Piron-Gelman;Louis J. Prosperi;Sharon Turner Mulvihill,Games & Activities,http://books.google.com/books/content?id=rJFrwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1997.0,3.69,152.0,32.0
9781559343565,1559343567,A guided tour of five works by Plato,"with complete translations of Euthyphro, Apology, Crito, Phaedo (death scene), and ""Allegory of the Cave""",Christopher Biffle;Plato,Philosophy,http://books.google.com/books/content?id=dNuMwZeVhAYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1995.0,4.33,125.0,9.0
9781559362108,1559362103,A Tempest,"Based on Shakespeare's The Tempest, Adaptation for a Black Theatre",Aimé Césaire;Richard Miller,Drama,http://books.google.com/books/content?id=80GjQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,3.55,69.0,1309.0
9781559501774,1559501774,The Birth of Heroin and the Demonization of the Dope Fiend,,Th Metzger,Social Science,http://books.google.com/books/content?id=l9TxAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1998.0,3.88,222.0,17.0
9781560761549,1560761547,Into the Void,,Nigel Findley,Fiction,,,1991.0,3.54,311.0,247.0
9781564741578,1564741575,"Laguna, I Love You","The Best of ""Our Town""",John Weld,History,http://books.google.com/books/content?id=U8mdAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1996.0,0.0,285.0,0.0
9781567313987,1567313981,The Life You Were Born to Live,,Dan Millman,Self-Help,http://books.google.com/books/content?id=X_VgkQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2000.0,4.1,464.0,17.0
9781567922967,1567922961,A Void,,Georges Perec,Fiction,http://books.google.com/books/content?id=I6cEBUW1pgYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005.0,3.8,284.0,1676.0
9781568520803,1568520808,Johnny Reb and Billy Yank,,Alexander Hunter,United States,http://books.google.com/books/content?id=z4LeIK16FGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1904.0,4.11,635.0,13.0
9781568820408,1568820402,The Azathoth Cycle,Tales of the Blind Idiot God,Edward Derby;Peter Cannon;Lin Carter;Ramsey Campbell;Henry Kuttner;Stephen Rainey;Thomas Ligotti;Gary Myers;Richard Tierney,Fiction,http://books.google.com/books/content?id=AXRlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1995.0,3.75,260.0,122.0
9781569310199,156931019X,Lum Urusei Yatsura,Perfect Collection,Rumiko Takahashi,Comics & Graphic Novels,http://books.google.com/books/content?id=jbcCAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1997.0,3.99,400.0,132.0
9781569319505,1569319502,"X/1999, Volume 2",Overture,CLAMP,Comics & Graphic Novels,http://books.google.com/books/content?id=AcdMSAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2003.0,4.02,192.0,1065.0
9781569800362,1569800367,"Gunslinger, and Nine Other Action-packed Stories of the Wild West",,Edward Gorman,Frontier and pioneer life,http://books.google.com/books/content?id=3QLf8gUx1WwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1995.0,4.25,131.0,4.0
9781581342147,1581342144,This Present Darkness ; Piercing the Darkness,Two Bestselling Novels Complete in One Volume,Frank E. Peretti,,,,1997.0,4.54,813.0,2708.0
9781582791807,1582791805,Agnes Grey,,Anne Brontë,England,http://books.google.com/books/content?id=cdtH2coL4YEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,3.68,190.0,37.0
9781586638474,1586638475,No Fear : Julius Caesar,,Sparknotes Editors,,,,2003.0,3.67,256.0,740.0
9781587670138,1587670135,Cast in Dark Waters,,Edward Gorman;Tom Piccirilli,Fiction,http://books.google.com/books/content?id=uc4JAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,3.31,100.0,26.0
9781587671401,1587671409,The Secretary of Dreams,,Stephen King,Fiction,http://books.google.com/books/content?id=7EQFAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2006.0,4.45,281.0,270.0
9781588467980,1588467988,Monte Cooks Years Best D20 04,,Monte Cook,Games,http://books.google.com/books/content?id=Ot17AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005.0,4.2,96.0,5.0
9781591162865,1591162866,Ranma 1/2,,Rumiko Takahashi,Comics & Graphic Novels,http://books.google.com/books/content?id=uWi2bwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2004.0,4.12,200.0,1083.0
9781591165835,1591165830,Vagabond,,Takehiko Inoue,Comics & Graphic Novels,http://books.google.com/books/content?id=e1TOxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005.0,4.41,224.0,465.0
9781593082031,1593082037,The Complete Sherlock Holmes: Some personalia about Mr. Sherlock Holmes,,Sir Arthur Conan Doyle,"Detective and mystery stories, English",,,2004.0,4.49,709.0,946.0
9781593083243,1593083246,... The Circulation,,Benjamin W. Ussery,,,,1853.0,4.25,392.0,1563.0
9781594720352,1594720355,Legend Of The Five Rings,Roleplaying Game,Rich Wulf;Shawn Carman;Seth Mason,Games,http://books.google.com/books/content?id=8nz6PAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2005.0,3.78,318.0,165.0
9781594860164,1594860165,"Live Rich, Die Broke",A Radical Seven-Part Plan to Increase Your Net Worth and Afford You the Lifestyle of Your Dreams,Stephen M. Pollan,"Finance, Personal",,,2004.0,3.29,482.0,14.0
9781844740444,1844740447,Desiring God,Meditations of a Christian Hedonist,John Piper,Christian life,http://books.google.com/books/content?id=EodFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2004.0,4.14,391.0,60.0
9781853361067,1853361062,Hemingway in Paris,Parisian Walks for the Literary Traveller,Noel Riley Fitch,"Authors, American",http://books.google.com/books/content?id=O4vwAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1989.0,3.96,195.0,8.0
9781860465819,1860465811,The Wind-up Bird Chronicle,,Haruki Murakami;Jay Rubin,Fiction,http://books.google.com/books/content?id=94dHPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1999.0,4.17,609.0,736.0
9781883011697,1883011698,Novels 1957-1962,,William Faulkner,Mississippi,http://books.google.com/books/content?id=bM5XwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1999.0,4.54,1020.0,72.0
9781883011932,1883011930,Collected Stories,1911-1937,Edith Wharton,Short stories,,,2001.0,4.3,928.0,51.0
9781887726092,1887726098,Tolkien on film,essays on Peter Jackson's The lord of the rings,Janet Brennan Croft,Literary Criticism,,,2004.0,3.77,323.0,39.0
9781887953795,1887953795,Legend of the Five Rings,Secrets of the Scorpion,Aeg,Games,http://books.google.com/books/content?id=nnkIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2003.0,3.68,96.0,44.0
9781891885266,189188526X,Eureka Mill,,Ron Rash,Poetry,http://books.google.com/books/content?id=WHFVPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,4.22,64.0,152.0
9781892284891,1892284898,Guilty But Insane,,Poppy Z. Brite,Biography & Autobiography,http://books.google.com/books/content?id=gPGvPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,3.97,185.0,118.0
9781902602684,1902602684,The Builders,,Maeve Binchy,Construction workers,,,2002.0,3.96,87.0,638.0
9781904159087,1904159087,X-Men,New Worlds,Grant Morrison;Igor Kordey;Ethan Van Scriver,,http://books.google.com/books/content?id=buB9NwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2003.0,3.85,160.0,2.0
9781931082037,1931082030,Collected Works of Carson McCullers,,Carson McCullers,,http://books.google.com/books/content?id=5hapswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2017.0,4.38,827.0,1015.0
9781931514606,1931514607,Paradise Kiss,,Ai Yazawa,Comics & Graphic Novels,http://books.google.com/books/content?id=s5QMgY3kPX0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,4.1,181.0,15020.0
9781932416060,1932416064,McSweeney's,"Twelve new stories from twelve new writers--unpublished, unknown, or, unbelievable--plus--twenty-nine stories written in twenty minutes each. and a story from Roddy Doyle. in over two dimensions--almost three",,American literature,,,2003.0,3.85,273.0,189.0
9781932806496,1932806490,Doc Savage,"Fortress of Solitude"" and ""The Devil Genghis""""",Kenneth Robeson,Fiction,http://books.google.com/books/content?id=5-_nPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2006.0,4.01,128.0,93.0
9783125738089,3125738083,"J. D. Salinger, The Catcher in the Rye",Annotations and Study Aids,Jerome David Salinger;Rudolph F. Rau,,http://books.google.com/books/content?id=oTaRAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1999.0,3.8,80.0,69.0
9783425040844,3425040847,In the Country of Last Things,Hauptbd.,Paul Auster,,http://books.google.com/books/content?id=hdWaxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2001.0,3.91,188.0,6230.0
9783464371640,3464371646,About a Boy,,Nick Hornby,,http://books.google.com/books/content?id=PuDYwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2002.0,3.8,256.0,155.0
9783540292128,3540292128,Enzyme-Catalyzed Synthesis of Polymers,,Shiro Kobayashi;Helmut Ritter;David Kaplan,Science,http://books.google.com/books/content?id=WXOym0xs3vYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2006.0,0.0,254.0,0.0
9788185944609,8185944601,Secrets Of The Heart,,Khalil Gibran,Mysticism,http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1993.0,4.08,74.0,324.0
9788445074879,8445074873,Fahrenheit 451,,Ray Bradbury,Book burning,,,2004.0,3.98,186.0,5733.0
