isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description
9780393322965,0393322963,The Bush Dyslexicon,Observations on a National Disorder,Mark Crispin Miller,Biography & Autobiography,http://books.google.com/books/content?id=yU42iio_KXAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""A particularly astute analysis of the television coverage of the campaign, the election, and the political aftermath.""—Newsday",2002.0,3.56,370.0,208.0,0,23.0,17
9780393323528,0393323528,Next: The Future Just Happened,,Michael Lewis,Business & Economics,http://books.google.com/books/content?id=E0ZbI424yvMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The author of Liar's Poker and The Next New Thing explains the Internet's role in how people live, work, and think, identifying a status revolution in which individuals are key players, and offers a forecast of future implications of this technological revolution on human society. Reprint. 55,000 first printing.",2002.0,3.67,240.0,1271.0,0,23.0,49
9780393324143,0393324141,The Sisters: The Saga of the Mitford Family,,Mary S. Lovell,Biography & Autobiography,http://books.google.com/books/content?id=ylwnAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A portrait of the Mitford sisters follows Jessica, a communist; Debo, the Duchess of Devonshire; Nancy, a best-selling novelist; Diana, who was the most hated woman in England; and Unity, who was obsessed with Adolf Hitler.",2003.0,3.97,611.0,7875.0,0,22.0,36
9780393324358,0393324354,Fanny,Being the True History of the Adventures of Fanny Hackabout-Jones : a Novel,Erica Jong,Fiction,http://books.google.com/books/content?id=r_JDeejd1akC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Jong . . . filled a gap in the great tradition of the picaresque novel. . . . Linguistically, ""Fanny"" is a tower of strength. . . . Jong has gone farther than Joyce.""--Anthony Burgess, ""Saturday Review.""",2003.0,3.79,512.0,943.0,0,22.0,37
9780393324464,039332446X,The Future of Spacetime,,Stephen W. Hawking;Kip S. Thorne;Igor D. Novikov;Timothy Ferris;Alan Lightman,Science,http://books.google.com/books/content?id=LlVcB7rz4mkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents essays that explore the deepest mysteries of the universe, including black holes, gravity holes, and time travel, by physicists Stephen Hawking, Kip S. Thorne, Igor Novikov, Timothy Ferris, and Alan Lightman.",2003.0,3.93,224.0,241.0,0,22.0,32
9780393324815,0393324818,Moneyball: The Art of Winning an Unfair Game,,Michael Lewis,Business & Economics,http://books.google.com/books/content?id=3DnUCWSnci0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Explains how Billy Beene, the general manager of the Oakland Athletics, is using a new kind of thinking to build a successful and winning baseball team without spending enormous sums of money.",2003.0,4.26,317.0,78308.0,0,22.0,32
9780393324860,0393324869,Naked Economics: Undressing the Dismal Science,,Charles Wheelan,Business & Economics,http://books.google.com/books/content?id=-Tu1GRCYdHcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Seeks to provide a genuinely engaging and comprehensive primer to economics that explains key concepts without technical jargon and using common-sense examples. Reprint. 20,000 first printing.",2003.0,4.03,288.0,5703.0,0,22.0,26
9780393325836,0393325830,The Bacchae of Euripides,A Communion Rite,Wole Soyinka,Drama,http://books.google.com/books/content?id=-4GVOnMivysC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A wholly fresh interpretation of the timeless play by a Nobel Prize-winning author.,1974.0,3.85,128.0,108.0,0,51.0,13
9780393326710,0393326713,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States (Authorized Edition),,National Commission on Terrorist Attacks;National Commission on Terrorist Attacks upon the United States;United States. National Commission on Terrorist Attacks upon the United States;Govt. Commission Usa;Stany Zjednoczone. National Commission on Terrorist Attacks upon the United States;NORTON & CO.;Stati Uniti d' America. National commission on terrorist attacks upon the United States;USA National Commission on Terrorist Attacks Upon the United States,History,http://books.google.com/books/content?id=JufWziTyNnIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Provides the final report of the 9/11 Commission detailing their findings on the September 11 terrorist attacks.,2004.0,3.59,592.0,3196.0,0,21.0,17
9780393327021,0393327027,Korea's Place in the Sun: A Modern History (Updated),,Bruce Cumings,History,http://books.google.com/books/content?id=yKN_q-TqYYgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A narrative chronicle of modern Korea focuses on the country's turbulent twentieth-century history, discussing its 1910 loss of independence, its years under Japanese rule, its division and the Korean War, and its postwar recovery and economic growth.",2005.0,3.76,544.0,621.0,0,20.0,37
9780393327069,039332706X,Country of Origin: A Novel,,Don Lee,Fiction,http://books.google.com/books/content?id=z9eLBXbYZVgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a young American woman goes missing in 1980 Tokyo's sexual underworld, a young U.S. Embassy official considers his prospects for finding her and enlists the help of a neurotic and unpopular Japanese police officer. Reader's Guide included. Reprint. 13,000 first printing.",2005.0,3.45,320.0,312.0,0,20.0,42
9780393327342,0393327345,Fight Club: A Novel,,Chuck Palahniuk,Fiction,http://books.google.com/books/content?id=SzfvHXu_5t8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In a confusing world poised on the brink of mayhem, Tyler Durden, a projectionist, waiter, and anarchic genius, comes up with an idea to create clubs in which young men can escape their humdrum existence and prove themselves in barehanded fights. Reprint. 50,000 first printing.",2005.0,4.2,218.0,384407.0,0,20.0,45
9780393329124,0393329127,Spook: Science Tackles the Afterlife,,Mary Roach,Language Arts & Disciplines,http://books.google.com/books/content?id=9S2yrVKkzicC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Draws on the achievements of scientists, engineers, and mediums to consider the feasibility of life after death, from a reincarnation researcher's experimentation with out-of-body experiences to laboratory investigations into ghosts.",2006.0,3.58,311.0,29027.0,0,19.0,30
9780393329407,0393329402,Another Bullshit Night in Suck City: A Memoir,,Nick Flynn,Biography & Autobiography,http://books.google.com/books/content?id=VmI9eChSV60C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The son of a convicted bank robber and con artist describes their complicated relationship, relating how his father, while in jail, sent the author letters throughout his childhood and turned up in a Boston homeless shelter where the author was a caseworker. Reprint. 25,000 first printing.",2005.0,3.78,347.0,9053.0,0,20.0,46
9780393703276,0393703274,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,,Babette Rothschild,Health & Fitness,http://books.google.com/books/content?id=sq40yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Relates the impact of trauma on the body to the phenomenon of somatic memory. The book illuminates the value of understanding the psychophysiology of trauma for both therapists and their traumatised clients. It progresses from relevant theory to applicable practice.,2000.0,4.27,208.0,1420.0,0,25.0,40
9780393703351,0393703355,Living on the Razor's Edge,Solution-oriented Brief Family Therapy with Self-harming Adolescents,Matthew D. Selekman,Psychology,http://books.google.com/books/content?id=hTe40eeLCGYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Employing a multifaceted, flexible approach based on solution-focused therapy, the author offers clear and sensible ideas for working with the difficult and disturbing problem of adolescent self-harm.",2002.0,4.0,223.0,4.0,0,23.0,27
9780393924282,0393924289,Paradise Lost,"Authoritative Text, Sources and Backgrounds, Criticism",John Milton,Literary Criticism,http://books.google.com/books/content?id=Ke3LQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This Norton Critical Edition is designed to make Paradise Lost accessible for student readers, providing invaluable contextual and biographical information and the tools students need to think critically about this landmark epic.",2005.0,3.81,590.0,1882.0,0,20.0,32
9780393924657,0393924653,Anton Chekhov's Selected Plays,,Anton Pavlovich Chekhov,Drama,http://books.google.com/books/content?id=j3s8cAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Anton Chekhov revolutionized Russian theater through his inimitable portrayals of characters faced with complex moral dilemmas.,2005.0,4.01,674.0,95.0,0,20.0,16
9780393924916,0393924912,Keats's Poetry and Prose,"Authoritative Texts, Criticism",John Keats,Poetry,http://books.google.com/books/content?id=fmk3HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This Norton Critical Edition seeks to return Keats—one of the most beloved poets of the English language—to his cultural moment by tracking his emergence as a public poet.,2009.0,4.31,673.0,266.0,0,16.0,28
9780393925722,0393925722,The Norton Anthology of Western Literature: Beginnings through the Renaissance,,Sarah N. Lawall,Literary Criticism,http://books.google.com/books/content?id=rzFvPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Read by millions of students over seven editions, The Norton Anthology of Western Literature remains the most trusted undergraduate survey of Western literature available and one of the most successful college texts ever published.",2005.0,3.95,2704.0,180.0,0,20.0,34
9780393926118,0393926117,The Norton Anthology of Short Fiction,,Ronald Verlin Cassill;Richard Bausch,Fiction,http://books.google.com/books/content?id=P-v9GgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The classroom standard for readers and aspiring writers of fiction, The Norton Anthology of Short Fiction offers the most comprehensive, engaging selection of classic and contemporary stories in the field.",2006.0,4.17,1776.0,645.0,0,19.0,30
9780393927696,0393927695,Born in Blood and Fire,A Concise History of Latin America,John Charles Chasteen,History,http://books.google.com/books/content?id=Sx6xQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Adopted at over 450 colleges and universities in its First Edition, Born in Blood and Fire has quickly become the standard survey history of Latin America.",2006.0,3.89,372.0,1089.0,0,19.0,26
9780393930139,0393930130,The Norton Anthology of Literature by Women,The Middle Ages Through the Turn of the Century,Sandra M. Gilbert;Susan Gubar,Literary Criticism,,"Long the standard teaching anthology, the landmark Norton Anthology of Literature by Women has introduced generations of readers to the rich variety of women's writing in English.",2007.0,4.12,1470.0,84.0,0,18.0,27
9780393956535,0393956539,The Scarlet Letter,"An Authoritative Text, Essays in Criticism and Scholarship",Nathaniel Hawthorne;Seymour Lee Gross,Adultery,http://books.google.com/books/content?id=V5FsQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Critical essays accompany the story of Puritan life and the workings of the conscience on the human heart,1988.0,3.39,443.0,232.0,0,37.0,18
9780393959048,039395904X,The Turn of the Screw,"Authoritative Text, Contexts, Criticism",Henry James;Deborah Esch;Jonathan Warren,Fiction,http://books.google.com/books/content?id=nMixvwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This text is the first-and only-modern text to follow the New York Edition, the one which had James's final authority.",1999.0,3.44,271.0,746.0,0,26.0,20
9780393959055,0393959058,"Walden ; And, Resistance to Civil Government","Authoritative Texts, Thoreau's Journal, Reviews, and Essays in Criticism",Henry David Thoreau,Literary Collections,http://books.google.com/books/content?id=uVxnQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The classic chronicle of a communion with nature at Walden Pond offers a message of living simply and in harmony with nature, and Thoreau champions the belief that people of conscience are at liberty to follow their own opinions.",1992.0,3.95,482.0,232.0,0,33.0,39
9780393962932,0393962938,Paradise Lost,"An Authoritative Text, Backgrounds and Sources, Criticism",John Milton;Scott Elledge,Bible,http://books.google.com/books/content?id=Zq9vQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Epic poem describing the creation and the Fall of Man, debating free will, obedience, forbidden knowledge, love, evil, and guilt.",1993.0,3.81,688.0,412.0,0,32.0,20
9780393964585,0393964582,Frankenstein,"The 1818 Text, Contexts, Nineteenth-century Responses, Modern Criticism",Mary Wollstonecraft Shelley;J. Paul Hunter,Fiction,http://books.google.com/books/content?id=3hmSQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the novel with annotations, related writings, and nineteenth- and twentieth-century criticism",1996.0,3.78,336.0,2146.0,0,29.0,12
9780393970128,0393970124,Dracula,"Authoritative Text, Backgrounds, Reviews and Reactions, Dramatic and Film Variations, Criticism",Bram Stoker,Fiction,,This Norton Critical Edition presents fully annotated the text of the 1897 First Edition.,1997.0,3.99,488.0,724147.0,0,28.0,14
9780393974294,0393974294,The Norton Anthology of Theory and Criticism,,Vincent B. Leitch,Literary Criticism,http://books.google.com/books/content?id=qYN4QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This welcome addition to the Norton anthologies binds the writings from 148 authors--among them Gorgias of Leontini, Plato, Aristotle, Horace, Longinus, Quintilian, Dante, Corneille, Dryden, Aphra Behn, Vico, Wollstonecraft, Coleridge, Poe, Baudelaire, Lukacs, Heidegger, Gramsci, Barthes, Raymond Williams, Haraway, Hebdige, hooks, Judith Butler, and the most recent theorist, Stuart Moulthrop.",2001.0,4.13,2662.0,1438.0,0,24.0,50
